serid,type,time
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-FissurePreproc,1.40948
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-FissureSegmentation-SlidingWindow,7.90453
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungLeaf-FissureSegmentation-PatchPrediction,50.68985
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungLeaf-FissureSegmentation-MergeResult,0.16948
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungLeaf-FissureSegmentation,2.00237
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,Detection-2ModelPredict,179.72099
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,Detection-2ModelGetPbb,1.71255
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,Detection-Concat,0.00047
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,Detection-Dbscan,0.22248
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,PostProcess-AirwayModel,0.72546
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,PostProcess-NoduleSegmentation,0.00000
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,PostProcess-DensityClassification,0.00000
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,PostProcess-MaliClassification,0.00000
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-FissurePreproc,1.29724
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-FissureSegmentation-SlidingWindow,7.52811
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungLeaf-PostProcessingAndDetection,25.49266
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungSeg-StageOneLungSegPrediction,0.19474
1.3.12.2.1107.5.1.4.67176.30000016091923025713300009861,LungSeg-LungSegPrediction,0.11578
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-FissureSegmentation-PatchPrediction,55.05973
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-FissureSegmentation-MergeResult,0.17319
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-FissureSegmentation,1.40948
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungLeaf-PostProcessingAndDetection,19.33108
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungSeg-StageOneLungSegPrediction,0.06890
1.3.12.2.1107.5.1.4.67176.30000016091923025713300031863,LungSeg-LungSegPrediction,0.01790
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-FissureSegmentation-PatchPrediction,42.29778
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-FissureSegmentation-MergeResult,0.21658
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-FissureSegmentation,1.29724
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Preprocess-Cpp,41.47947
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungLeaf-PostProcessingAndDetection,16.41249
1.3.12.2.1107.5.1.4.67176.30000016092123485247400063174,LungSeg-StageOneLungSegPrediction,0.05939
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Preprocess-Python,18.66503
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-PrepareLoader,0.00029
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-GeneratePatches,4.51468
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-SplitPatches,0.00031
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Preprocess-Cpp,41.21670
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Preprocess-Cpp,37.51621
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Preprocess-Python,20.87879
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-PrepareLoader,0.00026
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-GeneratePatches,4.28618
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-SplitPatches,0.00030
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Preprocess-Python,18.50503
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-PrepareLoader,0.00032
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-GeneratePatches,5.39567
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-SplitPatches,0.00038
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,Detection-2ModelPredict,346.91864
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,Detection-2ModelGetPbb,2.77232
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,Detection-Concat,0.00037
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,Detection-2ModelPredict,351.85078
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,Detection-2ModelGetPbb,2.50514
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,Detection-Concat,0.00055
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,Detection-2ModelPredict,307.74304
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,Detection-2ModelGetPbb,2.19959
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,Detection-Concat,0.00054
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,Detection-Dbscan,12.46805
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,Detection-Relocate,0.00303
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,Detection-Dbscan,12.84286
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,Detection-Relocate,0.00236
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-AirwayModel,1.00199
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00085
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-AirwayModel,0.71700
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00073
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,Detection-2ModelPredict,357.42404
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,Detection-2ModelPredict,392.74334
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00106
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,Detection-2ModelGetPbb,2.66832
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,Detection-Concat,0.00057
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,Detection-2ModelGetPbb,2.89781
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,Detection-Concat,0.00062
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00155
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00161
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00132
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,Detection-Dbscan,6.36805
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,Detection-Relocate,0.00262
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00182
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-AirwayModel,0.57369
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,0.00062
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-FpAreaCheck,0.00114
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00163
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,Detection-Dbscan,12.94588
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,Detection-Relocate,0.00530
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,0.00157
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00168
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-NoduleSegmentation,12.92514
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-DensityClassification,3.06087
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,PostProcess-MaliClassification,5.14382
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-FissurePreproc,1.66094
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,0.00107
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-FpAreaCheck,0.00115
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-AirwayModel,0.68124
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00061
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,0.00179
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-NoduleSegmentation,16.28787
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-DensityClassification,4.81066
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,PostProcess-MaliClassification,5.09947
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00099
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-FissurePreproc,1.72171
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,0.00138
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00177
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-FissureSegmentation-SlidingWindow,7.84384
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-FpAreaCheck,1.00350
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00211
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-FissureSegmentation-SlidingWindow,8.87030
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-NoduleSegmentation,12.81387
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-DensityClassification,3.22886
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,PostProcess-MaliClassification,4.24625
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,Detection-Dbscan,23.96550
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,Detection-Relocate,0.00348
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-FissurePreproc,1.52275
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00115
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00173
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-AirwayModel,0.78839
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00064
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-FissureSegmentation-SlidingWindow,8.60712
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00110
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,1.00338
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00151
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-FpAreaCheck,0.00118
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-NoduleSegmentation,19.40567
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-DensityClassification,3.76509
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,PostProcess-MaliClassification,6.81817
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00121
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-FissurePreproc,1.43390
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00202
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-FissureSegmentation-SlidingWindow,7.60222
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,1.00351
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00166
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-FissureSegmentation-PatchPrediction,41.00963
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-FissureSegmentation-MergeResult,0.19623
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-FissureSegmentation,1.66094
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-FpAreaCheck,0.00138
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-NoduleSegmentation,23.38236
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-DensityClassification,4.49097
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,PostProcess-MaliClassification,7.93443
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-FissurePreproc,1.53074
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-2ModelPredict,216.60615
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-2ModelGetPbb,2.04893
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-Concat,0.00039
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-FissureSegmentation-SlidingWindow,9.01384
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungLeaf-PostProcessingAndDetection,19.48161
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-FissureSegmentation-PatchPrediction,54.65456
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungSeg-StageOneLungSegPrediction,0.15430
1.3.12.2.1107.5.1.4.67176.30000016092623592860000010302,LungSeg-LungSegPrediction,0.04220
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-FissureSegmentation-MergeResult,0.30477
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-FissureSegmentation,1.72171
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-2ModelPredict,188.59475
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-2ModelGetPbb,1.77853
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-Concat,0.00023
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-FissureSegmentation-PatchPrediction,50.49261
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-FissureSegmentation-MergeResult,0.18430
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-FissureSegmentation,1.52275
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-Dbscan,2.16985
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,Detection-Relocate,0.00271
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-Dbscan,10.77433
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,Detection-Relocate,0.00323
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-FissureSegmentation-PatchPrediction,35.95459
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-FissureSegmentation-MergeResult,0.16753
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-FissureSegmentation,1.43390
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-AirwayModel,0.49778
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00055
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-AirwayModel,0.59445
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-FpAreaCheck,0.00063
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00109
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-FpAreaCheck,0.00149
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00148
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-FpAreaCheck,0.00120
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00168
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-FpAreaCheck,0.00109
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-FissureSegmentation-PatchPrediction,19.23009
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungLeaf-PostProcessingAndDetection,17.28351
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-FissureSegmentation-MergeResult,0.23006
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-FissureSegmentation,1.53074
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungSeg-StageOneLungSegPrediction,0.12194
1.3.12.2.1107.5.1.4.67176.30000016092623592860000023664,LungSeg-LungSegPrediction,0.05299
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00112
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-FpAreaCheck,0.00141
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungLeaf-PostProcessingAndDetection,13.16000
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungSeg-StageOneLungSegPrediction,0.12944
1.3.12.2.1107.5.1.4.67176.30000016092623592860000064478,LungSeg-LungSegPrediction,0.06351
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-NoduleSegmentation,8.87220
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-DensityClassification,1.11637
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,PostProcess-MaliClassification,2.09784
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,1.00192
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissurePreproc,1.46832
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-FpAreaCheck,0.00106
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungLeaf-PostProcessingAndDetection,20.91717
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungSeg-StageOneLungSegPrediction,0.10631
1.3.12.2.1107.5.1.4.67176.30000016092623592860000061432,LungSeg-LungSegPrediction,0.03764
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-NoduleSegmentation,11.60846
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-DensityClassification,1.03658
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,PostProcess-MaliClassification,3.36965
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-2ModelPredict,198.97052
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-FissurePreproc,1.39103
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-2ModelGetPbb,2.17205
1.3.12.2.1107.5.1.4.67176.30000016101200053944200005219,Detection-Concat,0.00084
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation-SlidingWindow,7.39364
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-FissureSegmentation-SlidingWindow,6.26516
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungLeaf-PostProcessingAndDetection,21.57069
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungSeg-StageOneLungSegPrediction,0.14666
1.3.12.2.1107.5.1.4.67176.30000016092123485247400068441,LungSeg-LungSegPrediction,0.05779
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation-PatchPrediction,8.77005
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation-MergeResult,0.15658
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-FissureSegmentation,1.46832
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-FissureSegmentation-PatchPrediction,7.42593
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-FissureSegmentation-MergeResult,0.13892
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-FissureSegmentation,1.39103
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungLeaf-PostProcessingAndDetection,14.42657
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungLeaf-PostProcessingAndDetection,16.73061
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungSeg-StageOneLungSegPrediction,0.12875
1.3.12.2.1107.5.1.4.67176.30000016092623592860000067572,LungSeg-LungSegPrediction,0.05006
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungSeg-StageOneLungSegPrediction,0.09077
1.3.12.2.1107.5.1.4.67176.30000016100800080601500070142,LungSeg-LungSegPrediction,0.03127
